subject_id,session_id,run_id,task,median,scale,n_brain_voxels,source_volume_path
IRC27A,1,002,videos,405.6494140625,176.8600784301757,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC27A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC27A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC3A,1,002,videos,396.7191467285156,176.45695037841784,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC3A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC3A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC27A,1,001,videos,398.4258728027344,172.70211791992188,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC27A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC27A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC41A,1,003,videos,424.30584716796875,208.88037261962893,113168,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41A/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC41A_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
IRC29,1,002,videos,275.8778076171875,166.37670211791993,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC29/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC29_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC29A,1,001,videos,434.2609558105469,210.361148071289,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC29A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC29A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC3,1,001,rest10,256.87298583984375,133.63089447021486,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC3/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC3_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC3,1,002,videos,256.73236083984375,125.99451828002918,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC3/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC3_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC19,1,001,rest10,272.91485595703125,177.58355712890625,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC19/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC19_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC29A,1,002,videos,429.61492919921875,191.88550109863274,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC29A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC29A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC41A,1,001,videos,393.37994384765625,208.37035369873047,111739,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC41A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC21,1,001,rest10,286.87603759765625,171.26351928710938,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC21/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC21_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC31,1,001,videos,310.20709228515625,182.6175094604492,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC31/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC31_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC49,1,002,videos,284.76922607421875,176.4103591918945,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC49/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC49_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC61,2,003,videos,264.7748718261719,182.0873550415039,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC61/_referencetype_standard/_run_003_session_2_task_name_videos/sub-IRC61_ses-2_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
IRC61,2,001,videos,260.57220458984375,188.98264122009277,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC61/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC61_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC3A,1,001,videos,393.78900146484375,182.38708801269524,113170,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC3A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC3A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC41,1,001,videos,271.221435546875,131.3789840698242,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC41_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC41,2,001,videos,277.0582275390625,138.29347534179686,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC41_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC41,1,002,videos,271.6628723144531,132.4015350341797,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC41_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC61,1,002,videos,299.5269775390625,182.6750946044922,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC61/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC61_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC41,2,002,videos,277.6279296875,134.77084350585938,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRC41_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC49,1,001,videos,285.95465087890625,178.12632751464844,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC49/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC49_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC69,1,001,videos,258.46429443359375,168.31286697387696,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC69/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC69_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC45,1,001,videos,267.91229248046875,150.6233009338378,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC45/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC45_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC45,2,001,videos,268.79498291015625,174.20326385498046,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC45/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC45_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC27A,1,001,rest10,406.6371154785156,173.86895904541007,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC27A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC27A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC45,1,002,videos,238.81826782226562,125.15281829833984,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC45/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC45_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC29,1,001,rest10,277.4895324707031,167.14649963378906,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC29/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC29_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC61,1,001,videos,298.65142822265625,186.82553100585938,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC61/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC61_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC29A,1,001,rest10,437.4898681640625,210.12478637695312,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC29A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC29A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC61,2,002,videos,263.06475830078125,179.05519104003906,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC61/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRC61_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC61A,1,001,videos,376.0725402832031,175.204150390625,113167,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC61A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC61A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC31,1,001,rest10,392.53662109375,204.86962890625,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC31/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC31_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC69,1,002,videos,262.13232421875,161.43339157104492,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC69/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC69_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC67,1,001,videos,235.01332092285156,133.97783889770506,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC67/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC67_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC67A,1,001,videos,467.6459045410156,210.98477172851562,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC67A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC67A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC69,1,003,videos,260.3366394042969,164.0929801940918,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC69/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC69_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
IRC69A,2,001,videos,388.1418762207031,184.92657775878905,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC69A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC69A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC69A,1,001,videos,391.6510314941406,202.20514907836912,113126,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC69A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC69A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC41,1,001,rest10,273.19903564453125,140.31729125976562,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC41_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC9,2,001,videos,298.2169189453125,185.75257339477537,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC9_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC99,1,001,videos,273.761962890625,170.91694717407222,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC99,1,002,videos,272.45050048828125,174.65732421874992,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC41A,1,001,rest10,433.2261962890625,175.5527053833008,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC41A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC41A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC9,1,001,videos,301.4940490722656,202.54983520507812,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC9_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC99,1,003,videos,273.0201416015625,171.0236228942871,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
IRC45,2,001,rest10,272.86968994140625,188.72100830078125,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC45/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-IRC45_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC9,2,002,videos,296.4925537109375,185.2846221923828,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRC9_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRN1,1,001,videos,213.47793579101562,117.22261123657228,106810,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN1/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN1_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN1,1,002,videos,216.3321533203125,134.93820266723634,107053,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN1/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN1_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC9A,1,003,videos,397.20343017578125,221.3905960083007,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
IRC9A,1,001,videos,399.7496337890625,245.3270896911621,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN1A,2,002,videos,377.20269775390625,199.50778198242188,112913,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRN1A_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC9A,1,002,videos,405.2347412109375,245.27167282104483,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRN12,1,001,videos,218.5891571044922,100.02719955444337,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN12_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN12,1,002,videos,236.49884033203125,117.02684020996094,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN12_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRN12,2,001,videos,241.9713897705078,128.36006469726553,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRN12_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN20,1,001,videos,242.56771850585938,144.13845291137687,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN20/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN20_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN26,1,001,videos,252.2022705078125,160.30994415283203,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN26/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN26_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN20,1,002,videos,238.0657958984375,136.85393066406252,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN20/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN20_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRN1A,1,001,videos,401.1372985839844,217.99119720458987,112730,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN1A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN26,1,003,videos,245.54702758789062,154.89340133666994,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN26/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRN26_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
IRC61,1,001,rest10,300.58184814453125,182.9709014892578,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC61/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-IRC61_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN22,1,001,videos,259.5229797363281,190.02897262573242,107082,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN22/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN22_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN1A,2,001,videos,377.3132629394531,195.7973190307617,112744,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRN1A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRC69A,2,001,rest10,391.4569396972656,177.4053955078125,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC69A/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-IRC69A_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN20,2,001,videos,248.89413452148438,156.88913803100587,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN20/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRN20_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN20,2,002,videos,245.0728302001953,153.55395812988272,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN20/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRN20_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
IRC99,2,001,rest10,290.8457946777344,201.572265625,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-IRC99_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN20A,1,001,videos,424.4567565917969,212.71774291992188,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN20A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN20A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN32,1,001,videos,263.8321533203125,180.85169296264652,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN32/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN32_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
IRN22,1,002,videos,264.5195617675781,180.89485244750978,106332,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_IRN22/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN22_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
