subject,session,run,task,input_path,output_path,mask_used,output_exists,file_loadable,dims_match,n_volumes,input_shape,output_shape,n_brain_voxels,n_zero_outside_brain,pct_outside_zeroed,mean_signal_brain,brain_has_signal,n_zero_volumes,status,notes
ICC53,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,268.2784,True,0,PASS,
ICC53,2_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC53_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC53_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,141,"(97, 116, 79, 141)","(97, 116, 79, 141)",107146,0,100.0,266.6063,True,0,PASS,
ICC53A,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC53A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC53A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",113172,0,100.0,427.756,True,0,PASS,
ICC53A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,421.1365,True,0,PASS,
ICC53A,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,443.6407,True,0,PASS,
ICC55,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC55_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC55/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC55_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,263.7431,True,0,PASS,
ICC55,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC55_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC55/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC55_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,172,"(97, 116, 79, 172)","(97, 116, 79, 172)",107146,0,100.0,266.3299,True,0,PASS,
ICC55,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC55/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,256.2939,True,0,PASS,
ICC55,2_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC55/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,258.5447,True,0,PASS,
ICC55,2_task_name_videos,003,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_003_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC55/_referencetype_standard/_run_003_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,260.3662,True,0,PASS,
ICC55A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC55A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC55A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC55A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,216,"(97, 116, 79, 216)","(97, 116, 79, 216)",113172,0,100.0,415.0174,True,0,PASS,
ICC57,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC57/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,263.909,True,0,PASS,
ICC57,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC57/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,266.8298,True,0,PASS,
ICC57A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC57A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,407.1773,True,0,PASS,
ICC57A,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC57A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,277,"(97, 116, 79, 277)","(97, 116, 79, 277)",113172,0,100.0,382.9682,True,0,PASS,
ICC57A,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC57A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC57A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC57A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,120,"(97, 116, 79, 120)","(97, 116, 79, 120)",113172,0,100.0,403.2541,True,0,PASS,
ICC59,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC59/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,148,"(97, 116, 79, 148)","(97, 116, 79, 148)",107146,0,100.0,273.7427,True,0,PASS,
ICC59,2_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC59_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC59/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC59_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,258.2068,True,0,PASS,
ICC59,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC59/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,276.0238,True,0,PASS,
ICC59A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC59A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,392.8888,True,0,PASS,
ICC59A,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC59A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,392.43,True,0,PASS,
ICC63,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC63_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC63/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC63_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,253.3019,True,0,PASS,
ICC63,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC63/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,248.3264,True,0,PASS,
ICC63,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC63/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,245.8398,True,0,PASS,
ICC63,1_task_name_videos,003,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC63/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,250.3821,True,0,PASS,
ICC63A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC63A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC63A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC63A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC63A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,160,"(97, 116, 79, 160)","(97, 116, 79, 160)",113172,0,100.0,384.7074,True,0,PASS,
ICC7,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC7/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC7_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC7/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC7_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,239.3888,True,0,PASS,
ICC7,2_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC7/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC7_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC7/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC7_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,371,"(97, 116, 79, 371)","(97, 116, 79, 371)",107146,0,100.0,246.4729,True,0,PASS,
ICC7,2_task_name_rest5,001,rest5,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC7/_referencetype_standard/_run_001_session_2_task_name_rest5/sub-ICC7_ses-2_task-rest5_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC7/_referencetype_standard/_run_001_session_2_task_name_rest5/sub-ICC7_ses-2_task-rest5_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,500,"(97, 116, 79, 500)","(97, 116, 79, 500)",107146,0,100.0,248.6886,True,0,PASS,
ICC7,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC7/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC7_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC7/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC7_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,239.8694,True,0,PASS,
