subject,session,run,order_label,segment_num,n_orders_in_run,skip,short_segment,t_r,n_volumes,first_video_onset,first_video_name,scan_start_idx,scan_end_idx,n_frames,bold_path,events_path,json_path
IRC69,1,2,A,2.0,2,False,False,0.61,485.0,145.02320300001884,minions_supermarket,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC69/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC69_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69/ses-1/func/sub-IRC69_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69/ses-1/func/sub-IRC69_ses-1_task-videos_dir-AP_run-002_bold.json
IRC69,1,3,E,1.0,2,False,False,0.61,485.0,3.116670300019905,forest,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC69/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC69_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69/ses-1/func/sub-IRC69_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69/ses-1/func/sub-IRC69_ses-1_task-videos_dir-AP_run-003_bold.json
IRC69,1,3,A,2.0,2,False,False,0.61,485.0,145.12528730003396,minions_supermarket,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC69/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC69_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69/ses-1/func/sub-IRC69_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69/ses-1/func/sub-IRC69_ses-1_task-videos_dir-AP_run-003_bold.json
IRC69A,1,1,E,1.0,2,False,False,0.61,485.0,5.0291496000718325,forest,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC69A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC69A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-1/func/sub-IRC69A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-1/func/sub-IRC69A_ses-1_task-videos_dir-AP_run-001_bold.json
IRC69A,1,1,A,2.0,2,False,False,0.61,485.0,146.6612935999874,minions_supermarket,240.0,474.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC69A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC69A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-1/func/sub-IRC69A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-1/func/sub-IRC69A_ses-1_task-videos_dir-AP_run-001_bold.json
IRC69A,2,1,E,1.0,2,False,False,0.61,450.0,4.649471999960952,forest,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC69A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC69A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-2/func/sub-IRC69A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-2/func/sub-IRC69A_ses-2_task-videos_dir-AP_run-001_bold.json
IRC69A,2,1,A,2.0,2,False,True,0.61,450.0,146.56895350001287,minions_supermarket,240.0,450.0,210.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC69A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC69A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-2/func/sub-IRC69A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC69A/ses-2/func/sub-IRC69A_ses-2_task-videos_dir-AP_run-001_bold.json
IRC9,1,1,D,1.0,2,False,False,0.61,450.0,2.9277759000015067,moana,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC9_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-1/func/sub-IRC9_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-1/func/sub-IRC9_ses-1_task-videos_dir-AP_run-001_bold.json
IRC9,1,1,C,2.0,2,False,True,0.61,450.0,143.7394787000012,new_orleans,236.0,450.0,214.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC9_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-1/func/sub-IRC9_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-1/func/sub-IRC9_ses-1_task-videos_dir-AP_run-001_bold.json
IRC9,2,1,D,1.0,2,False,False,0.61,475.0,3.682077600000412,moana,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC9_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-001_bold.json
IRC9,2,1,C,2.0,2,False,False,0.61,475.0,144.46018220000042,new_orleans,237.0,471.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRC9_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-001_bold.json
IRC9,2,2,D,1.0,2,False,False,0.61,475.0,8.728551000000152,moana,14.0,248.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRC9_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-002_bold.json
IRC9,2,2,C,2.0,2,False,True,0.61,475.0,149.13956119999966,new_orleans,244.0,475.0,231.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRC9_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9/ses-2/func/sub-IRC9_ses-2_task-videos_dir-AP_run-002_bold.json
IRC99,1,1,B,1.0,2,False,False,0.61,485.0,4.930337700003292,bathsong,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-001_bold.json
IRC99,1,1,D,2.0,2,False,False,0.61,485.0,146.22985879998305,moana,240.0,474.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-001_bold.json
IRC99,1,2,B,1.0,1,False,False,0.61,274.0,4.50448200001847,bathsong,7.0,241.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-002_bold.json
IRC99,1,2,D,2.0,1,False,True,0.61,274.0,145.47032789999503,moana,238.0,274.0,36.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-002_bold.json
IRC99,1,3,B,1.0,1,False,False,0.61,330.0,4.8917174999951385,bathsong,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-003_bold.json
IRC99,1,3,D,2.0,1,False,True,0.61,330.0,151.02389849998872,moana,248.0,330.0,82.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC99/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC99_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC99/ses-1/func/sub-IRC99_ses-1_task-videos_dir-AP_run-003_bold.json
IRC9A,1,1,D,1.0,2,False,False,0.61,485.0,3.819978500017896,moana,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-001_bold.json
IRC9A,1,1,C,2.0,2,False,False,0.61,485.0,144.7884574001655,new_orleans,237.0,471.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-001_bold.json
IRC9A,1,2,D,1.0,2,False,False,0.61,485.0,3.0227956001181155,moana,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-002_bold.json
IRC9A,1,2,C,2.0,2,False,False,0.61,485.0,143.92559820017777,new_orleans,236.0,470.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-002_bold.json
IRC9A,1,3,D,1.0,2,False,False,0.61,485.0,3.884559800149873,moana,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-003_bold.json
IRC9A,1,3,C,2.0,2,False,False,0.61,485.0,149.8158307999838,new_orleans,246.0,480.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRC9A/_referencetype_standard/_run_003_session_1_task_name_videos/sub-IRC9A_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRC9A/ses-1/func/sub-IRC9A_ses-1_task-videos_dir-AP_run-003_bold.json
IRN1,1,1,A,1.0,2,False,False,0.61,450.0,2.917640599989681,minions_supermarket,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN1_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-001_bold.json
IRN1,1,1,F,2.0,2,False,True,0.61,450.0,141.87976399999752,dog,233.0,450.0,217.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN1_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-001_bold.json
IRN1,1,2,A,1.0,2,False,False,0.61,450.0,5.085299099999247,minions_supermarket,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN1_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-002_bold.json
IRN1,1,2,F,2.0,2,False,True,0.61,450.0,149.5810380000039,dog,245.0,450.0,205.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN1_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1/ses-1/func/sub-IRN1_ses-1_task-videos_dir-AP_run-002_bold.json
IRN12,1,1,D,1.0,2,False,False,0.61,485.0,4.745753099996364,moana,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN12_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-001_bold.json
IRN12,1,1,A,2.0,2,False,False,0.61,485.0,145.17424639999808,minions_supermarket,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN12_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-001_bold.json
IRN12,2,1,D,1.0,2,False,False,0.61,485.0,8.727851300005568,moana,14.0,248.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRN12_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-2/func/sub-IRN12_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-2/func/sub-IRN12_ses-2_task-videos_dir-AP_run-001_bold.json
IRN12,2,1,A,2.0,2,False,False,0.61,485.0,149.52074589999393,minions_supermarket,245.0,479.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRN12_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-2/func/sub-IRN12_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-2/func/sub-IRN12_ses-2_task-videos_dir-AP_run-001_bold.json
IRN12,1,2,D,1.0,2,False,False,0.61,485.0,2.926715599998716,moana,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN12_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-002_bold.json
IRN12,1,2,A,2.0,2,False,False,0.61,485.0,143.33521309999924,minions_supermarket,235.0,469.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN12/_referencetype_standard/_run_002_session_1_task_name_videos/sub-IRN12_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN12/ses-1/func/sub-IRN12_ses-1_task-videos_dir-AP_run-002_bold.json
IRN1A,1,1,A,1.0,2,False,False,0.61,485.0,3.7389106999999058,minions_supermarket,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN1A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-1/func/sub-IRN1A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-1/func/sub-IRN1A_ses-1_task-videos_dir-AP_run-001_bold.json
IRN1A,1,1,F,2.0,2,False,False,0.61,485.0,145.35351099999934,dog,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-IRN1A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-1/func/sub-IRN1A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-1/func/sub-IRN1A_ses-1_task-videos_dir-AP_run-001_bold.json
IRN1A,2,1,A,1.0,2,False,False,0.61,485.0,3.118937800001732,minions_supermarket,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRN1A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-001_bold.json
IRN1A,2,1,F,2.0,2,False,False,0.61,485.0,145.3162050000028,dog,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-IRN1A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-001_bold.json
IRN1A,2,2,A,1.0,1,False,False,0.61,257.0,8.92777919999935,minions_supermarket,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRN1A_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-002_bold.json
IRN1A,2,2,F,2.0,1,False,True,0.61,257.0,149.33921819999887,dog,245.0,257.0,12.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_IRN1A/_referencetype_standard/_run_002_session_2_task_name_videos/sub-IRN1A_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-IRN1A/ses-2/func/sub-IRN1A_ses-2_task-videos_dir-AP_run-002_bold.json
